"Plot Title: HDT"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 10694965, SEN S/N: 10694965)","RH, % (LGR S/N: 10694965, SEN S/N: 10694965)","Safe Shutdown - Low Battery (LGR S/N: 10694965)","Stopped (LGR S/N: 10694965)","End Of File (LGR S/N: 10694965)"
989,11/27/18 07:36:16 PM,31.186,40.122,,,
990,11/27/18 07:51:16 PM,31.084,39.534,,,
991,11/27/18 08:06:16 PM,30.527,38.635,,,
992,11/27/18 08:21:16 PM,26.432,42.418,,,
993,11/27/18 08:36:16 PM,23.742,47.240,,,
994,11/27/18 08:51:16 PM,23.261,47.528,,,
995,11/27/18 09:06:16 PM,22.685,46.888,,,
996,11/27/18 09:21:16 PM,18.774,51.292,,,
997,11/27/18 09:36:16 PM,16.823,56.628,,,
998,11/27/18 09:51:16 PM,16.466,57.553,,,
999,11/27/18 10:06:16 PM,15.965,57.585,,,
1000,11/27/18 10:21:16 PM,15.488,57.348,,,
1001,11/27/18 10:36:16 PM,15.488,56.133,,,
1002,11/27/18 10:51:16 PM,15.417,55.513,,,
1003,11/27/18 11:06:16 PM,15.345,55.166,,,
1004,11/27/18 11:21:16 PM,15.440,54.789,,,
1005,11/27/18 11:36:16 PM,15.417,54.453,,,
1006,11/27/18 11:51:16 PM,15.440,54.070,,,
1007,11/28/18 12:06:16 AM,15.417,53.756,,,
1008,11/28/18 12:21:16 AM,15.369,53.588,,,
1009,11/28/18 12:36:16 AM,15.369,53.360,,,
1010,11/28/18 12:51:16 AM,15.345,53.068,,,
1011,11/28/18 01:06:16 AM,15.345,52.828,,,
1012,11/28/18 01:21:16 AM,15.321,52.661,,,
1013,11/28/18 01:36:16 AM,15.321,52.417,,,
1014,11/28/18 01:51:16 AM,15.273,52.252,,,
1015,11/28/18 02:06:16 AM,15.273,52.207,,,
1016,11/28/18 02:21:16 AM,15.273,52.136,,,
1017,11/28/18 02:36:16 AM,15.273,52.092,,,
1018,11/28/18 02:51:16 AM,15.249,51.975,,,
1019,11/28/18 03:06:16 AM,15.249,51.870,,,
1020,11/28/18 03:21:16 AM,15.249,51.817,,,
1021,11/28/18 03:36:16 AM,15.273,51.740,,,
1022,11/28/18 03:51:16 AM,15.273,51.766,,,
1023,11/28/18 04:06:16 AM,15.273,51.662,,,
1024,11/28/18 04:21:16 AM,15.297,51.577,,,
1025,11/28/18 04:36:16 AM,15.345,51.658,,,
1026,11/28/18 04:51:16 AM,15.273,51.959,,,
1027,11/28/18 05:06:16 AM,15.679,52.080,,,
1028,11/28/18 05:21:16 AM,16.180,53.940,,,
1029,11/28/18 05:36:16 AM,16.180,55.923,,,
1030,11/28/18 05:51:16 AM,16.180,56.881,,,
1031,11/28/18 06:06:16 AM,16.466,57.853,,,
1032,11/28/18 06:21:16 AM,20.487,52.017,,,
1033,11/28/18 06:36:16 AM,22.541,45.946,,,
1034,11/28/18 06:51:16 AM,22.805,45.343,,,
1035,11/28/18 07:06:16 AM,23.357,45.843,,,
1036,11/28/18 07:21:16 AM,27.536,40.725,,,
1037,11/28/18 07:36:16 AM,30.174,32.187,,,
1038,11/28/18 07:51:16 AM,30.755,34.760,,,
1039,11/28/18 08:06:16 AM,31.135,35.934,,,
1040,11/28/18 08:21:16 AM,34.185,32.551,,,
1041,11/28/18 08:36:16 AM,34.474,32.990,,,
1042,11/28/18 08:51:16 AM,34.633,33.427,,,
1043,11/28/18 09:06:16 AM,35.057,33.919,,,
1044,11/28/18 09:21:16 AM,36.453,32.452,,,
1045,11/28/18 09:36:16 AM,36.643,32.713,,,
1046,11/28/18 09:51:16 AM,36.643,32.937,,,
1047,11/28/18 10:06:16 AM,36.724,32.924,,,
1048,11/28/18 10:21:16 AM,36.724,32.969,,,
1049,11/28/18 10:36:16 AM,36.724,32.880,,,
1050,11/28/18 10:51:16 AM,36.724,32.763,,,
1051,11/28/18 11:06:16 AM,36.697,32.753,,,
